0
431
28
389
750
966
719
759
513
309
587
147
218
256
401
552
503
693
384
766
795
555
650
683
872
92
280
819
762
57
6
714
695
882
124
192
857
349
972
796
986
462
115
204
99
711
835
527
532
753
954
119
3
226
745
810
936
827
673
232
413
191
618
544
414
644
312
989
968
612
169
181
304
409
876
228
158
586
123
136
405
472
713
237
118
62
471
971
9
594
675
19
101
772
591
488
509
660
576
140
177
934
894
640
407
59
836
625
363
773
707
299
403
125
689
230
476
767
393
691
216
316
919
816
454
213
373
308
208
911
871
589
575
354
265
220
426
742
142
327
823
337
782
638
967
896
383
345
697
262
526
805
743
307
296
619
652
680
46
153
685
927
447
332
706
225
267
974
347
752
626
616
717
676
81
722
656
735
755
172
570
165
369
402
867
171
800
539
331
455
976
382
572
112
320
582
808
563
730
547
965
245
109
788
39
70
279
416
646
84
642
732
97
23
647
91
530
93
577
429
367
45
500
636
210
196
715
106
269
326
252
329
694
479
709
130
11
190
351
611
24
423
247
938
700
227
849
889
891
66
790
412
701
898
161
398
184
804
923
250
421
669
748
15
16
74
420
179
14
531
721
425
282
623
826
962
433
600
481
574
399
362
665
930
82
502
580
110
167
264
435
604
26
20
699
878
141
284
287
155
53
151
728
198
877
960
243
892
991
117
926
21
335
217
569
61
545
704
855
386
468
128
494
410
166
51
318
520
266
605
461
543
477
845
12
129
518
864
549
152
350
56
323
107
667
851
561
438
221
392
143
244
904
359
815
105
654
737
658
803
496
289
456
615
310
684
258
992
64
541
285
222
662
330
791
969
71
985
366
30
901
907
358
58
334
698
963
103
86
567
733
175
637
760
813
621
466
50
492
918
950
2
653
834
551
765
381
620
489
90
388
946
639
556
778
775
607
422
474
281
159
916
138
174
211
55
96
499
239
763
234
909
495
718
5
627
702
781
850
631
585
961
149
780
255
108
235
201
168
197
475
246
688
508
361
534
814
346
353
270
229
863
862
995
908
87
797
666
144
952
940
48
987
290
881
31
404
63
223
624
792
437
512
944
60
360
195
486
774
450
988
212
1
770
649
400
820
473
173
573
885
75
29
913
83
535
932
906
915
452
801
339
931
843
869
357
271
4
525
325
933
80
994
769
984
446
469
802
69
979
162
833
809
298
519
583
751
464
511
394
945
579
731
38
506
865
729
7
893
723
825
888
441
272
133
311
953
829
259
440
817
993
314
303
632
747
436
553
645
875
686
720
342
52
465
578
514
214
846
703
785
900
187
302
786
202
837
671
54
793
973
385
682
95
458
596
185
156
557
295
343
313
902
297
560
78
453
828
736
408
380
634
832
783
628
641
746
948
33
372
68
997
852
794
528
251
377
94
77
874
131
942
840
614
890
207
445
277
990
784
365
838
937
319
480
859
498
355
176
134
592
116
203
515
374
610
41
483
617
219
831
947
546
771
352
463
776
236
708
49
485
681
524
910
253
76
581
391
40
364
912
568
943
98
376
122
758
34
233
121
395
941
321
584
111
148
959
396
922
548
114
504
830
451
550
448
8
132
444
324
533
853
761
268
839
648
457
36
139
278
27
537
565
799
608
276
104
999
789
716
593
493
199
983
538
566
186
779
739
378
516
73
497
288
921
920
490
964
505
340
998
249
977
536
507
35
317
215
188
170
870
603
42
459
741
356
975
126
67
439
261
160
590
286
879
970
189
712
571
522
768
523
982
47
371
301
328
178
487
866
434
981
749
379
25
521
725
841
120
137
935
478
17
22
692
559
85
368
668
417
854
564
254
754
860
127
844
955
848
710
868
727
757
629
315
738
430
558
657
240
957
257
661
873
443
44
163
705
928
411
764
554
238
821
562
905
89
787
880
529
597
341
305
449
822
598
609
599
679
424
883
283
861
242
613
956
10
672
886
887
13
348
856
336
333
18
806
460
200
858
633
150
406
79
917
88
734
996
842
895
193
100
419
811
655
263
651
135
501
925
292
180
442
777
606
65
949
622
157
958
205
643
146
659
980
510
397
300
664
418
678
375
670
206
677
601
209
756
194
275
294
897
37
978
602
102
390
635
690
630
432
818
467
113
164
951
291
674
482
344
687
154
183
724
72
884
182
484
812
929
43
807
470
338
744
740
542
924
595
798
903
428
491
248
939
241
847
663
370
824
273
145
415
914
260
899
224
696
540
322
32
306
231
387
726
517
293
427
588
274
